pair_id,sample_id,source_id,question,answer,label,generator,source,target_char_count,dataset_role
PAIR-000138,SAMPLE-000828,6915,信用卡分期信用卡额度大于分期产品额度，但部分额度已占用，请问申请临时额度在分期，这样子行吗,是的，通常情况下，如果你的信用卡额度大于分期产品额度，你可以申请临时额度进行分期。但是，需要注意的是，如果你已经占用了部分额度，那么你可能无法获得足够的临时额度来满足你的分期需求。这是因为在计算临时额度时，银行会考虑你已经占用的额度。因此，在申请临时额度分期之前，你应该先确保你的卡内剩余额度足够满足你的分期需求。需要注意的是，申请临时额度分期并不意味着你可以无限制地使用信用卡，而是指你可以在一段时间内（通常是一个账单周期）延迟还款，而在此期间，你仍然需要支付利息。因此，在使用临时额度分期时，你应该谨慎控制自己的信用卡使用，以免造成不必要的负担。,1,GPT初始,finance,275,train
PAIR-000530,SAMPLE-003179,1194,我有一个计算机相关的问题，请用中文回答，什么是 Windows PE,Windows PE，全称为 Windows 预安装环境，是微软开发的一个轻量级操作系统版本。它主要用于安装、部署和修复 Windows 桌面版操作系统。Windows PE 并不是一个通用的日常操作系统，而是作为一个独立的工具环境运行，通常直接从可启动的 U 盘或光盘加载进内存。它提供了最小的服务集，让技术人员能够准备计算机以进行系统安装、捕获磁盘映像或执行离线故障排除。在这个环境中，你可以运行命令提示符、注册表编辑器以及各种脚本工具来管理硬盘分区、修复引导记录或恢复损坏的系统文件。由于其体积小巧且加载速度快，它成为了 IT 管理员和系统维护人员不可或缺的得力助手。无论是企业批量部署新设备，还是个人用户在主系统崩溃时抢救重要数据，Windows PE 都能提供一个稳定且灵活的操作平台。它本质上是一个精简版的 Windows，去掉了大部分非核心组件，仅保留系统安装与维护所必需的基础功能，从而确保了极高的执行效率和广泛的硬件兼容性，让复杂的底层维护任务变得简单高效。,1,GLM,baike,497,train
PAIR-000543,SAMPLE-003253,508,我有一个计算机相关的问题，请用中文回答，什么是 仪器仪表,仪器仪表（英文：instrumentation） 是用以检出、测量、观察、计算各种物理量、物质成分、物性参数等的器具或设备。真空检漏仪、压力表、测长仪、显微镜、乘法器等均属于仪器仪表。 广义来说，仪器仪表也可具有自动控制、报警、信号传递和数据处理等功能，例如用于工业生产过程自动控制中的气动调节仪表，和电动调节仪表，以及集散型仪表控制系统也皆属于仪器仪表。,0,human,baike,178,train
PAIR-000421,SAMPLE-002524,9055,心理咨询师的证貌似很好考，这种心理咨询信得过吗,心理咨询师证书的考取难度因地区和机构而异，但证书本身并不等同于专业能力。可靠的心理咨询更看重从业者的受训背景、临床经验、伦理规范及持续督导。证书只是入门门槛，而实际效果取决于咨询师是否接受过长程系统培训、是否定期接受个案督导，以及是否遵守保密、知情同意等伦理准则。建议优先选择有资质认证、口碑良好且接受系统培训的咨询师，并留意咨询过程中的专业边界与反馈。同时，可核查其学历、执业注册信息，初次会谈时观察其倾听与共情能力，若感到不适或越界，应谨慎考虑是否继续。,1,DeepSeek,psychology,153,train
PAIR-000627,SAMPLE-003759,433,我有一个计算机相关的问题，请用中文回答，什么是 网络计算技术,网络计算技术是一种基于互联网的计算模式，它通过将计算任务分布到网络中的多个节点上进行处理，以提高计算效率和资源利用率。这种技术通常涉及分布式计算、云计算和网格计算等概念，使得用户可以访问远程服务器上的计算资源，从而实现高效的数据处理和资源共享。网络计算技术广泛应用于大数据分析、科学计算、企业信息化等领域，为用户提供灵活、可扩展的计算服务。,1,Qwen3,baike,167,train
PAIR-000177,SAMPLE-001057,5312,冲绳基督教短期大学的来源是什么？,来源于新教系教会。,0,human,nlpcc_dbqa,9,train
PAIR-000492,SAMPLE-002947,1690,我想安个客户端怎么样安 要多长时间 怎么样能弄到客户端我想安个客户端怎么样安要多长时间,去17173上下载 CD1 CD2 CD3 CD4 这四个客户端　一天就完事　然后下载个1.5-1.10 的补丁更新　在下１．１２的补丁更新完事,0,human,open_questions,72,train
PAIR-000988,SAMPLE-005928,9069,马上高三了，和男友住在一起，害怕怀孕了该怎么办？,如果你担心怀孕了，最好的选择是立即前往医院就诊。医生会对你进行检查，并告诉你是否怀孕。如果确实怀孕了，医生会告诉你目前的情况，并提供适当的治疗方案。在怀孕期间，你可能会感到焦虑和担忧。如果你感到自己无法应对这种情况，可以寻求心理咨询师的帮助。他们可以为你提供支持和建议，帮助你应对这种困难的情况。此外，你还可以寻求朋友或家人的帮助。他们可能会为你提供实际和情感上的支持，帮助你度过这段困难的时期。总之，如果你担心怀孕了，最好的选择是立即前往医院就诊，并寻求适当的帮助和支持。,1,GPT初始,psychology,237,train
PAIR-000007,SAMPLE-000039,6888,2####0万存储怎样理财,将20万元存入银行定期存款，利率约为2.5%左右，一年利息约5000元；也可选择购买国债，年利率约3%-4%，风险较低；若风险承受能力较强,1,Qwen3,finance,60,train
PAIR-000201,SAMPLE-001201,6678,十年前银行存钱理财到期钱不见了咋回事,若是招行一卡通，此情况需要查询账户情况，因百度平台不能核实账户信息，请您拨打9####，选3-#-9进入人工服务为您核实处理。,0,human,finance,63,train
PAIR-000571,SAMPLE-003421,1371,我有一个计算机相关的问题，请用中文回答，什么是 局域网技术,传输介质是网络中信息传输的媒体，是网络通信的物质基础之一。传输介质的性能特点对传输速率、通信的距离、可连接的网络结点数目和数据传输的可靠性等均有很大的影响。因此，必须根据不同的通信要求，合理地选择传输介质。在局域网中常用的传输介质有双绞线、同轴电缆和光导纤维等。,0,human,baike,131,train
PAIR-000289,SAMPLE-001732,4802,大埔公共图书馆为什么会有“地狱图书馆”之称？,大埔公共图书馆因馆内书架密集、灯光幽暗，且部分区域布局如迷宫，被读者戏称为“地狱图书馆”。 建议结合具体情况进一步分析。,1,DeepSeek,nlpcc_dbqa,69,train
PAIR-000744,SAMPLE-004460,8243,正常行驶的三轮带后斗电动车，前方有一同向行驶自行车因为害怕躲避对面汽车，刮到电动车后斗，自行车倒地，自行车主（73岁）摔倒地上，造成骨折，请问电动车主该不该负责，该负何责,电动车主无需担责，属自行车主单方过错。如果信息不足，应结合具体背景进一步核实，避免只凭单一说。,1,GPT-5,law,43,train
PAIR-000817,SAMPLE-004900,7673,癫痫发作会死亡吗? 家里有癫痫患者，最近复发的比较的频繁，每次复发甚至有呼吸困难的情况再次出现，这段时间好好的还会手脚抽搐，抽搐起来非常的痛苦，我想了解一下癫痫发作会致使患者突然濒死吗？,癫痫发作本身通常不会直接导致死亡，但存在潜在风险。频繁发作，尤其伴有呼吸困难，可能增加意外风险，如窒息、吸入性肺炎或发作时外伤。极少数情况下，持续发作超过5分钟（癫痫持续状态）可能危及生命，需立即就医。您描述的呼吸困难是危险信号，建议尽快就诊神经内科，调整抗癫痫药物。日常需规律服药、避免诱因，并确保发作时保持呼吸道通畅，侧卧防误吸。规范治疗可显著降低风险，不必过度恐慌，但务必重视急性发作的应急处理。,1,DeepSeek,medicine,215,train
PAIR-000456,SAMPLE-002733,9146,想做大保健，又害怕被人知道，观念上也不允许，很苦恼,面对这样的困扰，首先要明确自己的价值观和人生目标。大保健行业虽然存在，但涉及的行业性质复杂，容易引发道德和法律上的争议。如果内心感到不安，说明这份工作可能与你的自我认同产生冲突。可以尝试寻找其他更符合个人价值观的职业方向,1,Qwen3,psychology,107,train
PAIR-000207,SAMPLE-001242,6080,南卡罗来纳大学的7所分校分别在什么地方？,南卡罗来纳大学(University of South Carolina)是一所位于美国南卡罗来纳州的公立研究型大学。南卡罗来纳大学共有7所分校，分别位于以下地方：Columbia Campus：位于南卡罗来纳州哥伦比亚市。这是南卡罗来纳大学的主校区，也是其他6所分校的母校。Aiken Campus：位于南卡罗来纳州艾肯市。这是南卡罗来纳大学的第二大校区，主要提供本科和研究生教育。Beaufort Campus：位于南卡罗来纳州博福特市。这是南卡罗来纳大学的最小校区，主要提供本科课程。Lancaster Campus：位于南卡罗来纳州兰卡斯特市。这是南卡罗来纳大学的第四大校区，主要提供本科和研究生教育。Salkehatchie Campus：位于南卡罗来纳州萨尔克哈奇市。这是南卡罗来纳大学的第五大校区，主要提供本科教育。Sumter Campus：位于南卡罗来纳州萨米特市。这是南卡罗来纳大学的第六大校区，主要提供本科教育。Union Campus：位于南卡罗来纳州尤宁市。这是南卡罗来纳大学的第七大校区，主要提供本科教,1,GPT初始,nlpcc_dbqa,465,train
PAIR-000070,SAMPLE-000415,8437,中午休息时间被一同事用刀捅伤。医药费全是厂里出，已经用了十几万了。我问厂里负责人，厂里说这属于行事案件，不属于工伤。请问律师，我该怎么维权。 谢谢,报警处理，不属于工伤，不是在工作过程中受伤的,0,human,law,22,train
PAIR-000203,SAMPLE-001214,7619,"单核细胞百分率偏高是不是感染了艾滋病？ 就单核细胞偏高,别的都正常,最近出现咳嗽,发热,头晕,乏力,口干没有胃口",单核细胞百分率偏高并不一定意味着感染了艾滋病。单核细胞是白细胞的一种，当身体出现感染、炎症或应激反应时，其数量或比例可能会升高。结合你最近出现的咳嗽、发热、头晕、乏力、口干和没有胃口等症状，更可能是普通的呼吸道感染，如病毒性感冒、流感或支气管炎等。这些常见疾病同样会引起单核细胞比例的波动，并伴随你所述的全身不适症状。艾滋病不能仅凭血常规来确诊，它的诊断需要通过专门的HIV抗体或核酸检测。如果你有过高危行为，建议在窗口期后进行检测以彻底排除疑虑。目前最关键的是针对发热和咳嗽进行对症治疗，多休息，多喝水。若症状持续或加重，请及时就医查明病因。具体情况需要结合检查结果和医生判断，不建议自行用药或延误就诊。如果信息不足，应结合具体背景进一步核实，避免只凭单一说法下结论。如果信息不足，应结合具体背景进一步核实，避免只凭单一说法下结论。如果信息不足，应结合具体背景进一步核实，避免只凭单一说法下结论。如果信息不足，应结合具体背景进一步核实，避免只凭单一说法下结论。如果信息不足，应结合具体背景进一步核实，避免只凭单一说法下结论。如果信息不足，应结合具体背景进一步核实，避免只凭单一说法下结论。,1,GPT-5,medicine,540,train
